count,km,year,powerPS,minPrice,maxPrice,avgPrice,sdPrice
11,30000,2011,200,14950,33200,24339.9091,5080.0472520090425
23,40000,2011,200,13299,41950,24145.1304,6070.131997020135
58,50000,2011,200,4950,27499,16079.8966,7390.838417022782
39,60000,2011,200,9000,34000,21948.2821,6256.79325561617
68,70000,2011,200,10500,30900,20933.6324,5079.9883305343365
48,80000,2011,200,10500,36000,21738.4792,5830.517476282239
48,90000,2011,200,10990,30300,21642.3125,3952.9927805622274
50,100000,2011,200,12750,33900,21872.1200,5110.346515217922
92,125000,2011,200,11490,39500,20826.4891,5176.2387311691655
199,150000,2011,200,9500,26500,18018.9095,3766.0008195329556
12,40000,2011,220,15400,26800,20400.1667,3838.0093545424756
36,50000,2011,220,14900,36499,21458.4444,4611.738310758057
44,60000,2011,220,13500,38500,19672.9545,4390.016121085257
26,70000,2011,220,13499,72500,22056.8077,11290.651848114238
26,80000,2011,220,14200,42250,21714.0769,7381.316725995942
29,90000,2011,220,12200,34990,20541.2759,5764.120071594815
47,100000,2011,220,10500,53000,21410.0426,7703.649960998582
23,125000,2011,220,13000,24900,17962.2609,3590.4586750392295
39,150000,2011,220,4749,27900,19691.4103,5274.778812803185
14,40000,2011,240,18500,49800,28242.0714,9718.508560358176
15,50000,2011,240,10999,43900,28111.1333,9406.349074723707
52,60000,2011,240,13000,47000,18860.1154,8240.988298774155
34,70000,2011,240,10500,45800,29482.2647,7476.513493478498
47,80000,2011,240,16900,44000,26835.5745,5553.936935048601
64,90000,2011,240,13999,41900,21427.1094,8201.760453397312
50,100000,2011,240,15600,44800,28034.3400,6070.746232910748
121,125000,2011,240,9500,45000,23137.4628,8714.951690967064
168,150000,2011,240,10600,40999,23036.5536,5763.320209945673
16,40000,2011,260,19900,38900,30393.3125,5955.440325017434
42,50000,2011,260,15800,39100,21478.2857,4504.295036463553
19,60000,2011,260,14990,39200,26113.9474,6937.730748926362
14,70000,2011,260,14750,44444,26512.5000,9858.566396431943
12,80000,2011,260,14900,59999,29306.5000,11927.219901692652
28,90000,2011,260,13990,43500,26245.9643,7614.401174664
18,100000,2011,260,15000,32600,26429.6111,5065.594427539673
26,125000,2011,260,8999,49500,28766.0000,8022.216143071305
62,150000,2011,260,13500,36500,25757.8065,5305.7405303541045
11,50000,2011,300,13500,46100,30903.5455,7435.495109315933
19,60000,2011,300,14499,47900,30761.7895,8455.285127496154
20,70000,2011,300,17500,39500,31653.5000,5693.3514075630355
18,80000,2011,300,15595,37500,25227.3889,5857.873733881499
16,90000,2011,300,22500,36999,30671.0000,4498.607062191585
14,100000,2011,300,21490,37500,27972.8571,4212.50252831027
23,125000,2011,300,14500,38999,30082.3478,5415.331453252167
33,150000,2011,300,11540,42500,26383.2424,6340.988442354941
23,80000,2011,320,8000,33800,10360.8696,5022.535227693436
11,40000,2011,400,27500,91900,66936.0000,21305.630826358818
11,10000,2012,60,5300,13750,8134.3636,2240.207225509091
65,20000,2012,60,2450,10900,7151.6615,1653.4192383516886
120,30000,2012,60,1800,11999,6900.6000,1614.3382978793506
144,40000,2012,60,160,13900,6730.7917,1648.769747059742
150,50000,2012,60,1900,10750,6871.8933,1437.9095295910968
91,60000,2012,60,1850,10990,6375.9670,1549.3194425866186
58,70000,2012,60,3500,9900,6304.2414,1576.4822834437089
38,80000,2012,60,3990,9490,6299.6316,1343.825693996389
19,90000,2012,60,4100,8950,5856.5789,1166.9896637701038
18,100000,2012,60,2200,9150,5583.2222,1724.2701372386057
19,125000,2012,60,3690,6590,4982.2632,816.1053106776991
16,10000,2012,80,4850,41500,10277.4375,8368.811355030877
87,20000,2012,80,5200,16900,8624.6782,2584.99189395671
166,30000,2012,80,126,15990,8240.0301,2380.3864230811655
218,40000,2012,80,500,16500,8519.8532,2410.9861446018645
186,50000,2012,80,4300,13990,8385.3548,2112.9059724188005
148,60000,2012,80,117,13500,7656.5270,2242.325748588518
77,70000,2012,80,4444,13800,7966.0519,2166.0060911529745
64,80000,2012,80,3000,12989,7604.3125,2033.3604949304365
23,90000,2012,80,5300,11500,7610.7826,1569.40367951103
20,100000,2012,80,3990,10900,7657.0000,1819.3105837102141
20,125000,2012,80,3000,9500,6071.5000,1662.6854031956857
22,150000,2012,80,2900,9500,5862.2727,1824.4047393307662
51,20000,2012,100,7680,23500,12703.1373,3514.5530160647336
127,30000,2012,100,5990,21000,12043.5512,3361.036943265376
189,40000,2012,100,950,23000,11608.8413,3279.2350631120303
206,50000,2012,100,1750,22750,11412.0194,3102.1388252115817
188,60000,2012,100,3000,20999,11608.3032,3187.702078465556
167,70000,2012,100,250,20999,11932.8862,3480.0102749851067
103,80000,2012,100,6350,16450,10735.8544,2336.6751102848248
81,90000,2012,100,2799,17900,10807.6790,2727.8502449172897
57,100000,2012,100,6750,18500,11091.2807,2650.018780167721
78,125000,2012,100,5900,38990,10940.4872,4321.113631816041
172,150000,2012,100,3050,33890,9282.4186,3211.827281713767
38,20000,2012,120,9499,47000,16412.9474,5908.805779010851
74,30000,2012,120,6000,28500,14644.6622,3422.686132095457
116,40000,2012,120,6300,28300,14317.4310,3264.485966358884
172,50000,2012,120,4500,56000,13839.2558,4246.513881275034
124,60000,2012,120,6800,29350,14085.0806,3614.703618771653
121,70000,2012,120,5050,27777,13390.3554,3339.183712443258
87,80000,2012,120,4799,38500,13134.6897,3770.168093787096
61,90000,2012,120,5800,21490,12112.0656,2735.938019794874
61,100000,2012,120,6000,15900,9609.5246,2750.2579766123613
84,125000,2012,120,5300,18950,11254.8810,2796.802597886013
84,150000,2012,120,4900,17000,9829.1548,2710.0644452627557
24,20000,2012,140,9990,27900,17046.5417,4581.842860494441
68,30000,2012,140,10000,31100,16617.1912,4392.729579046272
119,40000,2012,140,7900,35000,17176.2521,5350.969222217358
179,50000,2012,140,2990,35000,17523.8603,4853.113309057354
164,60000,2012,140,8990,32900,17761.5854,4302.230508988189
177,70000,2012,140,8000,38000,16617.3051,4637.112490107001
125,80000,2012,140,4220,28850,16858.7360,3929.3098450369116
120,90000,2012,140,5999,35890,16620.5917,5143.139985287577
83,100000,2012,140,7200,28900,16337.1807,3525.627850245055
141,125000,2012,140,249,25900,15071.2057,3828.1760549970686
246,150000,2012,140,5350,26990,12528.0610,3502.8529070104964
17,20000,2012,160,14200,27500,20185.2353,3515.5804060916457
40,30000,2012,160,5500,32999,18618.9750,4254.8137825732165
65,40000,2012,160,2000,26990,18035.4154,4428.573796789375
112,50000,2012,160,5500,28750,17549.4196,3969.004550078362
97,60000,2012,160,9990,29999,17172.5155,4143.92244363152
102,70000,2012,160,9000,32400,16744.4510,4538.462550911756
70,80000,2012,160,7700,32900,17676.1429,4899.570810024995
49,90000,2012,160,1200,23900,15462.0612,3850.6553028747835
40,100000,2012,160,7950,27990,15615.8750,4532.6469208813305
62,125000,2012,160,1200,25950,15322.9839,4044.3232517018196
64,150000,2012,160,3850,25500,13562.2656,4007.0364019207964
24,20000,2012,180,16500,46500,26156.6250,6450.8353710488545
60,30000,2012,180,14999,49400,24282.9000,6501.189200702694
93,40000,2012,180,12100,47900,22606.4409,5804.100987061465
148,50000,2012,180,400,65000,22314.2905,6823.542232449259
150,60000,2012,180,12450,37500,23265.4533,5085.539690254671
113,70000,2012,180,12000,48900,22641.0000,5684.350566496746
130,80000,2012,180,7000,41000,20224.1923,7677.562989843702
104,90000,2012,180,10999,39699,21131.0769,5661.523482944231
85,100000,2012,180,11499,34500,21427.0706,4491.717370471317
105,125000,2012,180,10800,40500,20707.7810,5138.755331940017
198,150000,2012,180,6000,50000,16853.2525,5392.098978206581
14,30000,2012,200,13999,33800,24642.0000,6804.072247033914
23,40000,2012,200,15000,35700,26463.2609,5785.995688372066
29,50000,2012,200,13200,48500,24459.2759,8189.135160840908
65,60000,2012,200,350,44900,18011.6000,10550.394130151652
39,70000,2012,200,6000,41500,25478.4103,6216.50454886415
32,80000,2012,200,15500,42000,24728.4375,6909.136663404029
22,90000,2012,200,16600,35900,21441.6818,5335.775400636075
21,100000,2012,200,9499,35350,22982.6667,6022.111220789231
41,125000,2012,200,12000,40950,22869.9024,6684.611493553693
52,150000,2012,200,6390,31400,19257.1346,4798.33481945258
11,30000,2012,220,15800,29999,23336.1818,5283.334016563642
21,40000,2012,220,16490,34990,24370.7143,5541.624371993478
32,50000,2012,220,14100,36000,23768.8750,5982.368749866142
38,60000,2012,220,11000,69999,23306.6579,9779.887208143899
20,70000,2012,220,13990,34450,20630.3500,5674.496808308204
19,80000,2012,220,12150,37800,20280.3158,6577.241231402912
19,90000,2012,220,14000,42500,25295.7368,8196.886622320024
15,125000,2012,220,14980,34700,23643.3333,4634.635788159506
16,150000,2012,220,13500,26700,20621.6250,3960.2168008045987
13,40000,2012,240,19500,42000,25783.7692,6968.270264937139
19,50000,2012,240,18500,42900,28584.6316,6482.732604555017
26,60000,2012,240,18490,51000,28578.0000,8166.717441495744
29,70000,2012,240,14000,54990,32723.0345,9373.407360748548
35,80000,2012,240,17800,58500,35683.7429,9566.024059414973
24,90000,2012,240,18500,54900,35268.5833,8329.458805532058
26,100000,2012,240,17999,50490,34166.4231,9616.041865921745
32,125000,2012,240,16100,38000,28273.4375,4956.990032630059
67,150000,2012,240,14999,38700,25622.5075,5300.222426684787
33,50000,2012,260,523,50000,28574.0606,11274.914563781373
28,60000,2012,260,14550,44000,29164.7500,10012.854019512692
20,70000,2012,260,17450,45975,32476.1500,7008.861357417481
23,125000,2012,260,20000,49990,30957.8261,6590.199546046445
39,150000,2012,260,9500,54900,27539.1795,7885.565904515098
16,40000,2012,300,11950,39500,28927.3125,7497.689183331338
13,50000,2012,300,19800,49800,32364.4615,7494.2828631655
15,60000,2012,300,16900,37000,27743.6667,5910.6767538826625
14,80000,2012,300,17500,45999,33197.7143,7157.488729880569
11,50000,2012,320,23750,50000,36463.4545,9807.262201261754
17,125000,2012,320,23500,51000,36440.2353,5913.5805072075345
13,40000,2012,340,36675,88500,53694.5385,18458.93292863662
14,50000,2012,340,32500,77500,44982.0714,14238.912982509213
13,5000,2013,60,6250,9900,8059.7692,1037.1665657969797
23,10000,2013,60,1600,10900,7414.6522,2152.521930579502
88,20000,2013,60,4650,12749,8204.9318,1750.5891852034383
122,30000,2013,60,4700,13900,8271.1148,1869.771955923868
58,40000,2013,60,235,12900,7966.3793,2139.439266108071
52,50000,2013,60,4950,10250,7670.7885,1317.6805428265939
36,60000,2013,60,3650,10900,7046.2222,1567.7681608493135
22,70000,2013,60,4100,9400,6432.7727,1321.075661305045
22,10000,2013,80,5995,13800,10459.2727,2129.7741489697523
127,20000,2013,80,5990,18000,9545.7480,2447.885608491523
211,30000,2013,80,156,15490,9721.8815,2743.022550231801
134,40000,2013,80,2500,15800,9266.1194,2570.7359740800866
87,50000,2013,80,139,16999,8942.0000,2362.678121972178
49,60000,2013,80,4000,15199,8351.6531,2763.9665415664476
27,70000,2013,80,5150,15450,9082.4074,2635.0244114303796
12,80000,2013,80,5350,8799,7621.0833,1089.3394373299
14,10000,2013,100,9999,18900,14353.3571,3435.3981388550847
90,20000,2013,100,4450,24900,13194.0111,3912.416376087359
143,30000,2013,100,7100,21800,13253.9161,2935.7979401528396
210,40000,2013,100,235,33000,13339.3524,3909.809964888568
176,50000,2013,100,132,23000,13109.5341,3932.54110956049
97,60000,2013,100,7500,19000,12394.0722,3019.2072361794576
48,70000,2013,100,6999,17500,12016.0625,3072.2099293929164
48,80000,2013,100,6800,18800,12668.3750,2769.619473148191
15,90000,2013,100,7790,20990,12885.4667,3167.7485141483194
16,100000,2013,100,7450,16840,11025.2500,2687.298213354819
20,125000,2013,100,6500,15650,10493.3500,2226.7781495919166
40,150000,2013,100,1100,17190,9130.2000,3460.7313258905274
72,20000,2013,120,8199,25000,16861.1250,3542.51205180064
163,30000,2013,120,8999,43900,16795.4785,4326.078062508023
143,40000,2013,120,7900,34900,16505.0000,3857.767996663864
110,50000,2013,120,9800,27500,16096.1364,3752.1248270504793
61,60000,2013,120,8800,49999,15971.2951,5371.574010990595
56,70000,2013,120,8299,41499,15233.7500,5738.653047069743
14,80000,2013,120,10500,21650,14073.1429,2947.4826512791956
16,90000,2013,120,9950,19900,13587.1250,2829.08478741359
15,125000,2013,120,8450,31900,12903.0000,6320.04150830251
26,150000,2013,120,3950,22550,10951.5000,4361.467830285509
12,10000,2013,140,9700,28250,15429.0833,5356.669914824777
41,20000,2013,140,12800,40990,19223.5366,5571.777734862573
128,30000,2013,140,220,36900,18797.6797,5754.5513032805065
223,40000,2013,140,7000,45600,16981.8341,6317.343488227906
125,50000,2013,140,398,63000,18700.1280,6355.14497833181
129,60000,2013,140,9300,39151,18771.2326,4612.542792829587
98,70000,2013,140,9700,34990,19712.1429,4851.74153668304
47,80000,2013,140,9000,29800,18450.4894,4624.920047025267
43,90000,2013,140,8500,29999,18534.5349,4818.7541106613535
16,100000,2013,140,475,24900,16784.2500,6030.065728290198
25,125000,2013,140,10590,27600,17058.5600,3604.9689383405234
57,150000,2013,140,2050,23900,13850.2281,4191.913903702482
52,20000,2013,160,13330,27700,19607.0192,3744.7264020957873
62,30000,2013,160,225,38750,22086.2903,4906.860363347445
96,40000,2013,160,12950,38490,21600.9792,4904.053087708775
125,50000,2013,160,339,32900,20330.9680,4567.80430042444
77,60000,2013,160,12000,36500,20254.2208,4582.4365764547765
55,70000,2013,160,320,43999,19084.3818,6498.645865915339
42,80000,2013,160,308,29795,18131.1905,4853.493912038524
24,90000,2013,160,9390,26650,20035.3333,4239.356964472586
16,100000,2013,160,11500,26500,18662.4375,4258.998018442103
17,125000,2013,160,8000,20500,14769.3529,3607.075023945815
36,150000,2013,160,4500,24500,13995.4444,4346.823415146874
46,20000,2013,180,11200,52500,25689.9565,6606.331485307243
97,30000,2013,180,290,49900,27217.2887,7852.462232481721
152,40000,2013,180,319,60000,25420.2763,7257.704486302242
134,50000,2013,180,397,53999,25369.3507,6604.507014105226
145,60000,2013,180,517,37999,21505.8276,7998.0498367391465
61,70000,2013,180,4500,42900,26083.2459,6805.754825352663
41,80000,2013,180,644,36500,24408.0732,6899.121748243399
25,90000,2013,180,17500,35500,25961.0000,4686.613617528118
15,100000,2013,180,15700,35000,24056.5333,4758.5401244032355
17,125000,2013,180,12000,43900,24863.5294,6883.74721925106
53,150000,2013,180,8050,33900,20171.3774,5523.989528450497
28,30000,2013,200,14900,41888,27384.3929,6893.46939573601
36,40000,2013,200,14999,46200,26048.4722,8528.860421097399
26,50000,2013,200,14900,38900,25412.0769,7131.965895357632
29,60000,2013,200,13498,42500,25252.4828,6631.185355215158
20,70000,2013,200,19900,38490,27701.3000,5651.772784711007
20,20000,2013,220,15400,43900,28857.9500,6311.077708878255
30,30000,2013,220,17750,39990,27469.5667,5671.881866913505
39,40000,2013,220,18990,44000,26557.2308,5597.554710908805
29,50000,2013,220,18900,42999,27581.4483,6214.3852781474425
17,60000,2013,220,19000,38900,26507.2941,5649.620120125787
15,30000,2013,240,22000,47900,31341.0000,8643.161882860537
31,40000,2013,240,3500,58900,31955.9677,10781.223138113697
19,50000,2013,240,22870,51500,33778.7895,7661.6923895095215
13,60000,2013,240,23000,64999,34902.9231,11886.16743213943
12,70000,2013,240,22990,49999,38929.5000,8429.167065414393
16,30000,2013,260,17000,64900,35128.5625,16252.593158357646
14,40000,2013,260,600,42900,28537.0714,12642.555011119535
24,50000,2013,260,639,68500,34526.5417,16512.7186030929
13,60000,2013,260,18250,69900,33941.4615,14056.994024959658
14,70000,2013,260,17000,74630,38426.2143,17390.226529283507
11,30000,2013,300,21799,49999,32561.5455,7889.91264341128
11,50000,2013,320,25500,83900,38970.2727,16520.472500896954
25,5000,2014,60,225,13200,7844.7600,2414.971341941763
41,10000,2014,60,600,13000,9025.6829,2649.100919170957
104,20000,2014,60,5990,12900,8955.4327,1564.5335429475895
62,30000,2014,60,128,15500,8944.2742,2351.6137778771777
26,40000,2014,60,5999,10500,7831.8462,1341.200888191328
25,5000,2014,80,209,15650,10321.8400,3208.5076615772637
60,10000,2014,80,4700,17250,11393.6500,3297.1299480255057
166,20000,2014,80,123,18500,10881.2530,3389.5086961158763
139,30000,2014,80,1800,27500,10843.5971,3349.7638158327263
59,40000,2014,80,5500,18000,10090.5085,2233.588117143988
13,50000,2014,80,6950,13750,9812.3077,2163.480649488241
16,5000,2014,100,6290,19900,13432.4375,4153.240947873571
40,10000,2014,100,6500,24750,15190.1500,3914.983790196328
186,20000,2014,100,181,27900,14572.4946,4264.331705570333
181,30000,2014,100,273,23900,13703.9061,4214.04549359849
123,40000,2014,100,245,31990,14723.5366,4254.765963379546
52,50000,2014,100,4590,19950,13942.5769,3768.5937305076145
16,60000,2014,100,9400,17190,14082.4375,2991.177296833765
16,5000,2014,120,1500,24990,17314.3750,5638.796379492259
57,10000,2014,120,12450,29888,19147.0702,3524.678060996763
224,20000,2014,120,2000,43550,18982.6830,4861.5975514446045
181,30000,2014,120,255,29750,18273.9945,3715.868611967588
69,40000,2014,120,243,40000,17892.9565,4943.612530648222
37,50000,2014,120,12000,28000,18738.0811,4424.953921753545
25,10000,2014,140,11300,35500,23330.4400,6675.68369580225
152,20000,2014,140,199,48500,22343.5329,7548.737664528107
193,30000,2014,140,265,49500,22410.3731,6104.592030662528
98,40000,2014,140,467,39500,21189.4082,5900.980262455766
61,50000,2014,140,6000,48990,21980.6230,7898.702973343953
23,60000,2014,140,378,33800,18872.4348,6399.100173333389
13,70000,2014,140,15500,21800,18188.3846,1658.5245314139243
29,10000,2014,160,14850,32150,23759.7931,4893.650448879089
159,20000,2014,160,270,89000,23848.7107,7874.973986456713
190,30000,2014,160,263,42500,22826.1474,5173.46100984513
92,40000,2014,160,219,42500,23412.1630,5874.660860289454
72,50000,2014,160,15490,32900,21978.9167,3866.9996471209192
32,60000,2014,160,14000,32200,20099.2188,3864.7033661587056
17,70000,2014,160,8911,26800,19860.0000,4140.8298543109595
22,10000,2014,180,350,45500,28694.6818,8721.815221752677
158,20000,2014,180,112,56200,25578.2089,9740.349121088062
205,30000,2014,180,316,68500,28678.6195,9494.830820188927
119,40000,2014,180,320,52900,28582.4034,8562.069455844854
71,50000,2014,180,285,39999,25764.4225,7558.418315170032
28,60000,2014,180,15000,42999,27122.1429,7230.660662930393
25,70000,2014,180,9950,35000,26712.1200,5121.1750004857295
11,80000,2014,180,21490,27500,23570.0000,1770.8857567997898
30,20000,2014,200,393,50500,29277.3000,9506.048064784862
52,30000,2014,200,531,62900,32018.1731,10489.20598432421
41,40000,2014,200,332,46000,32277.8049,9364.991409941009
14,50000,2014,200,15400,38900,29006.2143,6890.256901478156
26,20000,2014,220,17850,49700,31246.3846,8005.124714720243
30,30000,2014,220,22250,42600,28995.5333,5669.478240151869
16,40000,2014,220,21500,45500,29273.4375,7242.828167994443
28,20000,2014,240,22600,46099,32944.6786,5933.641787382297
33,30000,2014,240,20990,51990,34558.6970,8485.251209598382
25,40000,2014,240,22450,63500,35749.0800,10290.002685791682
14,50000,2014,240,23490,49990,34497.7857,8586.722442889632
11,20000,2014,260,24990,74899,47628.0000,14339.687070251124
23,30000,2014,260,22500,69450,45560.4348,14256.838322061418
20,40000,2014,260,580,74900,40903.4500,18240.596293638537
11,20000,2014,280,444,49900,31566.4545,12680.36872394516
14,30000,2014,280,400,59000,29112.7143,14251.656893290745
15,40000,2014,280,22000,65990,36310.0000,16431.10667808674
21,20000,2014,300,29900,46500,37185.6190,4774.0771182570725
16,30000,2014,300,23500,48500,36273.6875,5457.504715054651
12,40000,2014,300,24000,35900,32232.5000,3697.5940939120583
17,20000,2014,320,29500,76999,50630.0588,12359.595155518018
24,30000,2014,320,593,61999,42124.2083,14561.226319061545
11,40000,2014,320,30000,63000,42921.7273,9450.994215049152
53,5000,2015,60,162,14990,9859.9623,2454.7601424714744
39,10000,2015,60,145,13600,9637.1282,2293.8941828308007
25,20000,2015,60,122,13999,9624.7600,3319.0355500355827
48,5000,2015,80,101,17900,10760.8125,3939.5864189459976
83,10000,2015,80,123,24200,12824.1807,3747.023040512883
60,20000,2015,80,4400,17500,12011.8500,3077.004998506392
16,30000,2015,80,189,18000,9658.8125,4366.791717307312
64,5000,2015,100,272,30500,15838.5781,5509.6348387526095
89,10000,2015,100,265,34900,15540.1236,5959.3363400581475
104,20000,2015,100,222,26500,15213.7115,4153.151485672512
37,30000,2015,100,157,25000,14593.4054,6358.38311700966
70,5000,2015,120,9300,70000,21278.6571,8646.56573590383
136,10000,2015,120,329,49950,19579.0294,6138.728361492613
183,20000,2015,120,215,40500,19139.9344,4645.772855768357
27,30000,2015,120,5000,30000,19371.9259,5025.032647219732
48,5000,2015,140,300,33400,21414.5208,7932.4244139417615
73,10000,2015,140,217,53695,25698.0274,9625.356551264762
88,20000,2015,140,199,53900,22359.0682,10544.937214558824
35,30000,2015,140,301,41900,23502.5429,11678.612369486998
12,40000,2015,140,6499,25000,18999.0000,4285.223545316316
46,5000,2015,160,9500,42500,27730.8043,6752.724968869864
105,10000,2015,160,510,61500,27941.1810,8274.08165732114
194,20000,2015,160,350,48900,27011.0722,6502.847780205544
60,30000,2015,160,11000,37900,27175.5000,5421.412781738727
47,5000,2015,180,300,56900,29326.5319,12904.778466531612
72,10000,2015,180,275,63900,32786.6667,9168.453721260139
129,20000,2015,180,340,55800,31114.1550,9173.596444574012
48,30000,2015,180,340,46300,31294.2083,8503.281709528223
15,40000,2015,180,379,39400,24705.7333,11207.946558679794
31,5000,2015,200,266,59999,40876.5161,12057.123451601512
69,10000,2015,200,284,66500,37932.2319,10959.717643068865
96,20000,2015,200,519,64500,36795.2292,10391.398514796549
18,30000,2015,200,435,64999,36016.7778,17615.425164565146
15,10000,2015,220,21900,78900,35995.9333,14315.258416420183
29,20000,2015,220,22300,82800,33723.0000,12300.110543377663
15,10000,2015,240,17490,80900,35414.1333,13772.87550158725
43,20000,2015,240,27300,56200,37671.9767,6754.7341485852585
11,5000,2015,260,20990,58200,45277.1818,13792.884771887948
18,10000,2015,260,989,75400,54156.2778,17372.718455496557
24,20000,2015,260,25490,73000,49492.3750,17182.17318378872
16,10000,2015,300,699,60000,38542.6875,12924.9012410093
25,20000,2015,300,487,82700,39683.3200,13065.072294388574
22,10000,2015,320,33000,68450,50372.6364,10736.265071520469
16,20000,2015,320,33950,85800,58096.2500,14002.933565417643
